transcript_id,turn_index,speaker,text,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,vader_neg,vader_neu,vader_pos,vader_compound
VS_0622,11,CUSTOMER,"That works. Can you confirm I'm able to log in now, while we're still on the call?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0622,12,AGENT,Please go ahead and try.,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.635,0.365,0.3182
VS_0622,13,CUSTOMER,"One moment... yes, I'm in, I can see my dashboard now. Thank you.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.658,0.342,0.6369
VS_0622,14,AGENT,That's great to hear. Is there anything else I can help you with today?,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.618,0.382,0.7783
VS_0622,15,CUSTOMER,"No, that's all, thanks.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.31,0.282,0.408,0.1779
VS_0622,16,AGENT,"You're welcome, thank you for banking with NCBA, take care.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/NCBA,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.446,0.554,0.8271
VS_0623,0,AGENT,"Good afternoon, thank you for calling Emirates NBD, my name is Chinwe, how may I help you today?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.539,0.461,0.8788
VS_0623,1,CUSTOMER,"Shukran, Chinwe. My name is Aisha. I got a notification asking me to complete some verification on my account, so I'm calling to sort that out.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0623,2,AGENT,"Thank you for calling in about that, Aisha. I can see you're upgrading to a higher account tier, which requires an additional round of verification. Before I proceed, can you confirm your registered phone number and date of birth?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.899,0.101,0.4215
VS_0623,3,CUSTOMER,Yes. 054 254 3136. Date of birth is 18th January 1986.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.787,0.213,0.4019
VS_0623,4,AGENT,"Thank you, that matches what we have on file. I'll also need to re-confirm your Emirates ID number — can you provide that?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.84,0.16,0.4215
VS_0623,5,CUSTOMER,784-1985-7751994-4.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0623,6,AGENT,"Thank you, confirmed. Now I need to verify your current residential address — can you confirm the address we have on file, or give me your current one if it's changed?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.918,0.082,0.3612
VS_0623,7,CUSTOMER,The address on file is from the old part of town. I moved to a place closer to work a few months ago — I'll need to update that.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0623,8,AGENT,"No problem, I'll update that for you now. I'll need a recent DEWA bill dated within the last three months showing your name and the new address. Do you have something like that available?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.131,0.802,0.067,-0.34
VS_0623,9,CUSTOMER,"I have one, let me upload it now on the app... okay, it's uploaded.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.2263
VS_0623,10,AGENT,"Perfect, I can see it. Everything else checks out. I can lift the restriction partially right now — you'll be able to log in and receive incoming transfers immediately. Outgoing transfers will be fully enabled once the address document clears review, typically within 24 hours. Your reference number is ENBD-KYC-20260722-6281.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.04,0.798,0.162,0.6597
VS_0623,11,CUSTOMER,"That works. Can you confirm I'm able to log in now, while we're still on the call?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0623,12,AGENT,Please go ahead and try.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.635,0.365,0.3182
VS_0623,13,CUSTOMER,"One moment... yes, I'm in, I can see my dashboard now. Thank you.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.658,0.342,0.6369
VS_0623,14,AGENT,That's great to hear. Is there anything else I can help you with today?,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.618,0.382,0.7783
VS_0623,15,CUSTOMER,"No, that's all, thanks.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.31,0.282,0.408,0.1779
VS_0623,16,AGENT,"You're welcome, thank you for banking with Emirates NBD, take care.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/Emirates NBD,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.374,0.626,0.8941
VS_0624,0,AGENT,"Good afternoon, thank you for calling Kuda, my name is Chinwe, how may I help you today?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.616,0.384,0.7964
VS_0624,1,CUSTOMER,"Abeg, Chinwe. My name is Chidi. I got a notification asking me to complete some verification on my account, so I'm calling to sort that out.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0624,2,AGENT,"Thank you for calling in about that, Chidi. I can see your account has been inactive for 9 months, so we need to refresh a few details before fully reactivating it. Before I proceed, can you confirm your registered phone number and date of birth?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.911,0.089,0.4215
VS_0624,3,CUSTOMER,Yes. 0918549015. Date of birth is 5th July 1989.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.748,0.252,0.4019
VS_0624,4,AGENT,"Thank you, that matches what we have on file. I'll also need to re-verify your BVN. Can you confirm that for me?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.894,0.106,0.3612
VS_0624,5,CUSTOMER,33493522715.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0624,6,AGENT,"Thank you, confirmed. I also need your NIN — can you provide that?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.8,0.2,0.3612
VS_0624,7,CUSTOMER,42341 53315.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0624,8,AGENT,"Thank you, confirmed as well. Now I need to verify your current residential address — can you confirm the address we have on file, or give me your current one if it's changed?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.5574
VS_0624,9,CUSTOMER,"Why do you need all this again, didn't I already do this when I opened the account?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0624,10,AGENT,"Totally fair question — regulations require us to periodically refresh this information, it's not specific to you.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.853,0.147,0.3804
VS_0624,11,CUSTOMER,The address on file is from across town. I moved to the other side of the city a few months ago — I'll need to update that.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0624,12,AGENT,"No problem, I'll update that for you now. I'll need a recent utility bill dated within the last three months showing your name and the new address. Do you have something like that available?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.131,0.802,0.067,-0.34
VS_0624,13,CUSTOMER,"I have one, let me upload it now on the app... okay, it's uploaded.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.2263
VS_0624,14,AGENT,"Perfect, I can see it. Everything else checks out. I can lift the restriction partially right now — you'll be able to log in and receive incoming transfers immediately. Outgoing transfers will be fully enabled once the address document clears review, typically within 24 hours. Your reference number is KD-KYC-20260806-8653.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.04,0.798,0.162,0.6597
VS_0624,15,CUSTOMER,"That works. Can you confirm I'm able to log in now, while we're still on the call?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0624,16,AGENT,Please go ahead and try.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.635,0.365,0.3182
VS_0624,17,CUSTOMER,"One moment... yes, I'm in, I can see my dashboard now. Thank you.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.658,0.342,0.6369
VS_0624,18,AGENT,That's great to hear. Is there anything else I can help you with today?,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.618,0.382,0.7783
VS_0624,19,CUSTOMER,"No, that's all, thanks.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.31,0.282,0.408,0.1779
VS_0624,20,AGENT,"You're welcome, thank you for banking with Kuda, take care.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Kuda,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.446,0.554,0.8271
VS_0625,0,AGENT,"Good afternoon, thank you for calling Equity Bank, my name is Femi, how may I help you today?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.633,0.367,0.7964
VS_0625,1,CUSTOMER,"Tafadhali, Femi. My name is Wambui. I got a notification asking me to complete some verification on my account, so I'm calling to sort that out.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0625,2,AGENT,"Thank you for calling in about that, Wambui. I can see this is a routine periodic verification we're required to run on all accounts under current regulations. Before I proceed, can you confirm your registered phone number and date of birth?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.905,0.095,0.4215
VS_0625,3,CUSTOMER,Yes. 0736 479 908. Date of birth is 23rd November 1993.,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.787,0.213,0.4019
VS_0625,4,AGENT,"Thank you, that matches what we have on file. I'll also need to re-confirm your national ID number — can you provide that?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.84,0.16,0.4215
VS_0625,5,CUSTOMER,18348903.,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0625,6,AGENT,"Thank you, confirmed. Now I need to verify your current residential address — can you confirm the address we have on file, or give me your current one if it's changed?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.918,0.082,0.3612
VS_0625,7,CUSTOMER,"Why do you need all this again, didn't I already do this when I opened the account?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0625,8,AGENT,"Totally fair question — regulations require us to periodically refresh this information, it's not specific to you.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.853,0.147,0.3804
VS_0625,9,CUSTOMER,The address on file is from my previous neighborhood. I moved to a place closer to work a few months ago — I'll need to update that.,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0625,10,AGENT,"No problem, I'll update that for you now. I'll need a Safaricom statement dated within the last three months showing your name and the new address. Do you have something like that available?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.135,0.797,0.069,-0.34
VS_0625,11,CUSTOMER,"I have one, let me upload it now on the app... okay, it's uploaded.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.2263
VS_0625,12,AGENT,"Perfect, I can see it. Everything else checks out. I can lift the restriction partially right now — you'll be able to log in and receive incoming transfers immediately. Outgoing transfers will be fully enabled once the address document clears review, typically within 24 hours. Your reference number is EQ-KYC-20260826-4969.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.04,0.798,0.162,0.6597
VS_0625,13,CUSTOMER,"That works. Can you confirm I'm able to log in now, while we're still on the call?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0625,14,AGENT,Please go ahead and try.,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.635,0.365,0.3182
VS_0625,15,CUSTOMER,"One moment... yes, I'm in, I can see my dashboard now. Thank you.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.658,0.342,0.6369
VS_0625,16,AGENT,That's great to hear. Is there anything else I can help you with today?,volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.618,0.382,0.7783
VS_0625,17,CUSTOMER,"No, that's all, thanks.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.31,0.282,0.408,0.1779
VS_0625,18,AGENT,"You're welcome, thank you for banking with Equity Bank, take care.",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/Equity Bank,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.479,0.521,0.8271
VS_0626,0,AGENT,"Good afternoon, thank you for calling RAKBANK, my name is Kelechi, how may I help you today?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.616,0.384,0.7964
VS_0626,1,CUSTOMER,"Shukran, Kelechi. My name is Noura. I got a notification asking me to complete some verification on my account, so I'm calling to sort that out.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0626,2,AGENT,"Thank you for calling in about that, Noura. I can see you're upgrading to a higher account tier, which requires an additional round of verification. Before I proceed, can you confirm your registered phone number and date of birth?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.899,0.101,0.4215
VS_0626,3,CUSTOMER,Yes. 051 774 8826. Date of birth is 2nd January 1982.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.787,0.213,0.4019
VS_0626,4,AGENT,"Thank you, that matches what we have on file. I'll also need to re-confirm your Emirates ID number — can you provide that?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.84,0.16,0.4215
VS_0626,5,CUSTOMER,784-1992-3613547-8.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0626,6,AGENT,"Thank you, confirmed. Now I need to verify your current residential address — can you confirm the address we have on file, or give me your current one if it's changed?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.918,0.082,0.3612
VS_0626,7,CUSTOMER,The address on file is from my previous neighborhood. I moved to a new development nearby a few months ago — I'll need to update that.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0626,8,AGENT,"No problem, I'll update that for you now. I'll need a recent DEWA bill dated within the last three months showing your name and the new address. Do you have something like that available?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.131,0.802,0.067,-0.34
VS_0626,9,CUSTOMER,"I have one, let me upload it now on the app... okay, it's uploaded.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.2263
VS_0626,10,AGENT,"Perfect, I can see it. Everything else checks out. I can lift the restriction partially right now — you'll be able to log in and receive incoming transfers immediately. Outgoing transfers will be fully enabled once the address document clears review, typically within 24 hours. Your reference number is RAK-KYC-20260713-1940.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.04,0.798,0.162,0.6597
VS_0626,11,CUSTOMER,"That works. Can you confirm I'm able to log in now, while we're still on the call?",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0626,12,AGENT,Please go ahead and try.,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.635,0.365,0.3182
VS_0626,13,CUSTOMER,"One moment... yes, I'm in, I can see my dashboard now. Thank you.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.658,0.342,0.6369
VS_0626,14,AGENT,That's great to hear. Is there anything else I can help you with today?,volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.618,0.382,0.7783
VS_0626,15,CUSTOMER,"No, that's all, thanks.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.31,0.282,0.408,0.1779
VS_0626,16,AGENT,"You're welcome, thank you for banking with RAKBANK, take care.",volume,KYC_VERIFICATION,standard_kyc_pass,Gulf/UAE/RAKBANK,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.446,0.554,0.8271
VS_0627,0,AGENT,"Good afternoon, thank you for calling Moniepoint, my name is Michael, how may I help you today?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.616,0.384,0.7964
VS_0627,1,CUSTOMER,"Please o, Michael. My name is Segun. I got a notification asking me to complete some verification on my account, so I'm calling to sort that out.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.913,0.087,0.3182
VS_0627,2,AGENT,"Thank you for calling in about that, Segun. I can see your account has been inactive for 6 months, so we need to refresh a few details before fully reactivating it. Before I proceed, can you confirm your registered phone number and date of birth?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.911,0.089,0.4215
VS_0627,3,CUSTOMER,Yes. 0918672575. Date of birth is 20th March 1997.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.748,0.252,0.4019
VS_0627,4,AGENT,"Thank you, that matches what we have on file. I'll also need to re-verify your BVN. Can you confirm that for me?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.894,0.106,0.3612
VS_0627,5,CUSTOMER,98635750522.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0627,6,AGENT,"Thank you, confirmed. I also need your NIN — can you provide that?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.8,0.2,0.3612
VS_0627,7,CUSTOMER,56798 52878.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0627,8,AGENT,"Thank you, confirmed as well. Now I need to verify your current residential address — can you confirm the address we have on file, or give me your current one if it's changed?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.5574
VS_0627,9,CUSTOMER,"Why do you need all this again, didn't I already do this when I opened the account?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0627,10,AGENT,"Totally fair question — regulations require us to periodically refresh this information, it's not specific to you.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.853,0.147,0.3804
VS_0627,11,CUSTOMER,The address on file is from the old part of town. I moved to a new development nearby a few months ago — I'll need to update that.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0627,12,AGENT,"No problem, I'll update that for you now. I'll need a recent utility bill dated within the last three months showing your name and the new address. Do you have something like that available?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.131,0.802,0.067,-0.34
VS_0627,13,CUSTOMER,"I have one, let me upload it now on the app... okay, it's uploaded.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.863,0.137,0.2263
VS_0627,14,AGENT,"Perfect, I can see it. Everything else checks out. I can lift the restriction partially right now — you'll be able to log in and receive incoming transfers immediately. Outgoing transfers will be fully enabled once the address document clears review, typically within 24 hours. Your reference number is MP-KYC-20260711-7578.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.04,0.798,0.162,0.6597
VS_0627,15,CUSTOMER,"That works. Can you confirm I'm able to log in now, while we're still on the call?",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,1.0,0.0,0.0
VS_0627,16,AGENT,Please go ahead and try.,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.635,0.365,0.3182
VS_0627,17,CUSTOMER,"One moment... yes, I'm in, I can see my dashboard now. Thank you.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.658,0.342,0.6369
VS_0627,18,AGENT,That's great to hear. Is there anything else I can help you with today?,volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.618,0.382,0.7783
VS_0627,19,CUSTOMER,"No, that's all, thanks.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.31,0.282,0.408,0.1779
VS_0627,20,AGENT,"You're welcome, thank you for banking with Moniepoint, take care.",volume,KYC_VERIFICATION,standard_kyc_pass,Nigeria/Moniepoint,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.446,0.554,0.8271
VS_0628,0,AGENT,"Good afternoon, thank you for calling KCB, my name is Femi, how may I help you today?",volume,KYC_VERIFICATION,standard_kyc_pass,Kenya/KCB,resolved,neutral -> satisfied,neutral_positive_throughout,kyc_verification,0.0,0.616,0.384,0.7964
