transcript_id,set,archetype,sub_type,market,resolution,sentiment_arc,agent_consistency,intent,turns,customer_start_sentiment,customer_end_sentiment,customer_sentiment_delta,agent_mean_sentiment,agent_min_sentiment,customer_mean_sentiment
VS_0425,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0426,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.498,-0.048,0.2336
VS_0427,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0428,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0429,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.5514,0.2192,-0.3322,0.5047,-0.048,0.2778
VS_0430,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.379,0.2192,-0.1598,0.5057,-0.048,0.2737
VS_0431,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0432,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5435,0.0,0.2308
VS_0433,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0434,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0435,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.3922,0.2192,-0.173,0.5508,0.0,0.2501
VS_0436,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.4999,-0.048,0.2582
VS_0437,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.4999,-0.048,0.22
VS_0438,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.445,0.2192,-0.2258,0.498,-0.048,0.2601
VS_0439,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0440,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5524,0.0,0.216
VS_0441,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.445,0.2192,-0.2258,0.5435,0.0,0.2597
VS_0442,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.379,0.2192,-0.1598,0.5519,0.0,0.2746
VS_0443,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0444,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/Kuda,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.445,0.2192,-0.2258,0.5435,0.0,0.2597
VS_0445,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0446,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.3922,0.2192,-0.173,0.5066,-0.048,0.2377
VS_0447,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.498,-0.048,0.2336
VS_0448,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.4999,-0.048,0.2582
VS_0449,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.3922,0.2192,-0.173,0.5066,-0.048,0.2377
VS_0450,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/Moniepoint,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.445,0.2192,-0.2258,0.5435,0.0,0.2597
VS_0451,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.4999,-0.048,0.2582
VS_0452,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0453,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5435,0.0,0.2308
VS_0454,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0455,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Mashreq Neo,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0456,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.445,0.2192,-0.2258,0.498,-0.048,0.2601
VS_0457,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0458,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.379,0.2192,-0.1598,0.5556,0.0,0.2329
VS_0459,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/OPay,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5435,0.0,0.2308
VS_0460,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Absa Kenya,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0461,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.3922,0.2192,-0.173,0.5097,-0.048,0.2377
VS_0462,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.445,0.2192,-0.2258,0.5435,0.0,0.2597
VS_0463,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/Equity Bank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0464,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/Emirates NBD,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.5062,-0.048,0.22
VS_0465,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5435,0.0,0.2308
VS_0466,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/NCBA,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0467,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/RAKBANK,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.216
VS_0468,volume,RESOLVED_SUPPORT,account_access_resolved,Nigeria/GTBank,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.379,0.2192,-0.1598,0.5038,-0.048,0.2491
VS_0469,volume,RESOLVED_SUPPORT,account_access_resolved,Kenya/KCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,23,0.286,0.2192,-0.0667,0.5456,0.0,0.2577
VS_0470,volume,RESOLVED_SUPPORT,account_access_resolved,Gulf/UAE/ADCB,resolved,frustrated -> relieved,neutral_positive_throughout,account_access,25,0.286,0.2192,-0.0667,0.4999,-0.048,0.22
VS_0471,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,0.0349,0.0989,0.2177,-0.4404,-0.1673
VS_0472,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/NCBA,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.2202,-0.0985,0.1218,0.1809,-0.4404,-0.1935
VS_0473,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Mashreq Neo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0985,0.1218,0.2177,-0.4404,-0.215
VS_0474,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.0951,-0.0626,-0.1577,0.2177,-0.4404,-0.141
VS_0475,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Absa Kenya,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0626,0.1576,0.209,-0.4404,-0.2374
VS_0476,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Talabat,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0626,0.0014,0.209,-0.4404,-0.1984
VS_0477,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/OPay,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0626,0.1576,0.1694,-0.4404,-0.2111
VS_0478,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt Food,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0985,-0.0345,0.1694,-0.4404,-0.1802
VS_0479,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0626,0.0965,0.209,-0.4404,-0.2222
VS_0480,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,0.0349,0.194,0.1694,-0.4404,-0.1885
VS_0481,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,0.201,-0.0985,-0.2994,0.2187,-0.4404,-0.1365
VS_0482,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Emirates NBD,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0626,0.1576,0.1776,-0.4404,-0.2111
VS_0483,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,0.0951,-0.0626,-0.1577,0.209,-0.4404,-0.1586
VS_0484,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,-0.0985,0.0606,0.2177,-0.4404,-0.2014
VS_0485,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Talabat,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0626,0.0014,0.209,-0.4404,-0.1984
VS_0486,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.064,0.0349,0.0989,0.1809,-0.4404,-0.1506
VS_0487,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0985,0.0606,0.209,-0.4404,-0.2266
VS_0488,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Talabat,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0985,-0.0345,0.1694,-0.4404,-0.1802
VS_0489,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/GTBank,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.0611,-0.0626,-0.0015,0.2177,-0.4404,-0.1757
VS_0490,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Equity Bank,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.0129,-0.0762,-0.0633,0.1877,-0.4404,-0.152
VS_0491,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Careem,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0626,0.0965,0.209,-0.4404,-0.2222
VS_0492,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Moniepoint,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0626,0.1576,0.2177,-0.4404,-0.2111
VS_0493,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/NCBA,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0985,0.1218,0.2177,-0.4404,-0.215
VS_0494,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Talabat,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0626,0.0014,0.2177,-0.4404,-0.1763
VS_0495,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0626,0.0014,0.209,-0.4404,-0.1984
VS_0496,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt Food,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,0.1591,-0.0762,-0.2352,0.1877,-0.4404,-0.1176
VS_0497,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/RAKBANK,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0985,0.1218,0.209,-0.4404,-0.2418
VS_0498,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/OPay,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.0611,-0.0626,-0.0015,0.1809,-0.4404,-0.1581
VS_0499,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0985,0.0606,0.209,-0.4404,-0.2266
VS_0500,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Emirates NBD,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.2202,-0.0626,0.1576,0.1884,-0.4404,-0.19
VS_0501,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/GTBank,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.0611,0.0349,0.096,0.1694,-0.4404,-0.1667
VS_0502,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt Food,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0985,-0.0345,0.209,-0.4404,-0.2028
VS_0503,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Mashreq Neo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.0129,-0.0626,-0.0497,0.2174,-0.4404,-0.1856
VS_0504,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/GTBank,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.0129,-0.0626,-0.0497,0.2174,-0.4404,-0.1856
VS_0505,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/NCBA,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0985,0.1218,0.209,-0.4404,-0.2418
VS_0506,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Emirates NBD,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0626,0.1576,0.2182,-0.4404,-0.2374
VS_0507,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/OPay,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.2202,-0.0626,0.1576,0.1809,-0.4404,-0.19
VS_0508,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,-0.0985,0.0606,0.1694,-0.4404,-0.2014
VS_0509,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,-0.0626,0.0965,0.2177,-0.4404,-0.1975
VS_0510,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.0951,-0.0626,-0.1577,0.2177,-0.4404,-0.141
VS_0511,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/KCB,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0985,0.1218,0.209,-0.4404,-0.2418
VS_0512,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Deliveroo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0626,0.0014,0.2177,-0.4404,-0.1763
VS_0513,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Kuda,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.0611,-0.0626,-0.0015,0.2177,-0.4404,-0.1757
VS_0514,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/KCB,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0762,0.144,0.2177,-0.4404,-0.215
VS_0515,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Deliveroo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0626,0.0014,0.1694,-0.4404,-0.1763
VS_0516,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.1591,0.0349,0.194,0.1809,-0.4404,-0.1696
VS_0517,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Equity Bank,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0762,0.144,0.2177,-0.4404,-0.215
VS_0518,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0985,0.0606,0.209,-0.4404,-0.2266
VS_0519,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Moniepoint,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.0611,-0.0985,-0.0373,0.209,-0.4404,-0.202
VS_0520,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/NCBA,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0762,0.144,0.209,-0.4404,-0.2418
VS_0521,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Careem,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.1591,-0.0626,0.0965,0.1809,-0.4404,-0.1777
VS_0522,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/OPay,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.1462,-0.0626,-0.2088,0.2253,-0.4404,-0.1296
VS_0523,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0985,-0.0345,0.209,-0.4404,-0.2028
VS_0524,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Mashreq Neo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,21,-0.2202,-0.0626,0.1576,0.1809,-0.4404,-0.19
VS_0525,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.0951,-0.0626,-0.1577,0.1694,-0.4404,-0.141
VS_0526,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt Food,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,0.201,-0.0626,-0.2636,0.2187,-0.4404,-0.1322
VS_0527,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Careem,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,0.064,-0.0985,-0.1624,0.2174,-0.4404,-0.1708
VS_0528,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.0951,-0.0985,-0.1936,0.2177,-0.4404,-0.1449
VS_0529,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0985,0.0606,0.209,-0.4404,-0.2266
VS_0530,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/RAKBANK,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0626,0.1576,0.1694,-0.4404,-0.2111
VS_0531,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/InDrive,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.2722,0.0349,-0.2374,0.2264,-0.4404,-0.0926
VS_0532,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Bolt Food,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0985,-0.0345,0.209,-0.4404,-0.2028
VS_0533,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Mashreq Neo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0626,0.1576,0.209,-0.4404,-0.2374
VS_0534,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0626,0.0014,0.209,-0.4404,-0.1984
VS_0535,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/KCB,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0762,0.144,0.209,-0.4404,-0.2418
VS_0536,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Emirates NBD,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0626,0.1576,0.2182,-0.4404,-0.2374
VS_0537,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Chowdeck,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0626,0.0014,0.209,-0.4404,-0.1984
VS_0538,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Uber,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.1591,-0.0985,0.0606,0.209,-0.4404,-0.2266
VS_0539,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Emirates NBD,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.2202,-0.0985,0.1218,0.226,-0.4404,-0.215
VS_0540,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/GTBank,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.0129,0.0349,0.0478,0.2174,-0.4404,-0.1755
VS_0541,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0762,-0.0122,0.209,-0.4404,-0.2028
VS_0542,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Careem,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.1591,-0.0626,0.0965,0.1694,-0.4404,-0.1975
VS_0543,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Kuda,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.0129,-0.0626,-0.0497,0.2253,-0.4404,-0.165
VS_0544,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Absa Kenya,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.0129,-0.0762,-0.0633,0.2174,-0.4404,-0.19
VS_0545,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/Deliveroo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,-0.064,-0.0626,0.0014,0.2177,-0.4404,-0.1763
VS_0546,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Nigeria/Bolt,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,19,0.0,-0.0626,-0.0626,0.2177,-0.4404,-0.1621
VS_0547,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Kenya/Glovo,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.064,-0.0985,-0.0345,0.209,-0.4404,-0.2028
VS_0548,volume,UNRESOLVED_COMPLAINT,repeated_issue_unresolved,Gulf/UAE/RAKBANK,unresolved,already_frustrated -> resigned,neutral_throughout,service_complaint,17,-0.2202,-0.0985,0.1218,0.209,-0.4404,-0.2418
